"x","y","source","year"
-44.15,-23.05,"PMAP",2006
-44.4667,-23.05,"PMAP",2006
-44.4333,-23.0667,"PMAP",2006
-44.4667,-23.0667,"PMAP",2006
-44.5667,-23.0667,"PMAP",2006
-44.3333,-23.0833,"PMAP",2006
-44.3667,-23.0833,"PMAP",2006
-44.3833,-23.0833,"PMAP",2006
-44.4167,-23.0833,"PMAP",2006
-44.4333,-23.0833,"PMAP",2006
-44.4667,-23.0833,"PMAP",2006
-44.5,-23.0833,"PMAP",2006
-44.55,-23.0833,"PMAP",2006
-44.5667,-23.0833,"PMAP",2006
-44.5833,-23.0833,"PMAP",2006
-44.5667,-23.1,"PMAP",2006
-44.5833,-23.1,"PMAP",2006
-44.6,-23.1,"PMAP",2006
-44.6167,-23.1,"PMAP",2006
-44.5333,-23.1167,"PMAP",2006
-44.3833,-23.1333,"PMAP",2006
-44.4833,-23.1333,"PMAP",2006
-44.55,-23.1333,"PMAP",2006
-44.3333,-23.15,"PMAP",2006
-44.3833,-23.15,"PMAP",2006
-44.4667,-23.15,"PMAP",2006
-44.5,-23.15,"PMAP",2006
-44.5833,-23.15,"PMAP",2006
-44.6167,-23.15,"PMAP",2006
-44.4,-23.1667,"PMAP",2006
-44.35,-23.2333,"PMAP",2006
-44.5,-23.25,"PMAP",2006
-46.4167,-24.1667,"PMAP",2006
-45.7722,-24.255,"PMAP",2006
-46.0522,-24.2672,"PMAP",2006
-46.2911,-24.3381,"PMAP",2006
-45.9444,-24.37,"PMAP",2006
-45.9833,-24.4314,"PMAP",2006
-46.2833,-24.5833,"PMAP",2006
-46.25,-24.6667,"PMAP",2006
-46,-24.7667,"PMAP",2006
-45.2833,-24.7833,"PMAP",2006
-45.8103,-24.8739,"PMAP",2006
-47.3,-25.3,"PMAP",2006
-47.65,-25.3167,"PMAP",2006
-47.3167,-25.3333,"PMAP",2006
-47.35,-25.3333,"PMAP",2006
-47.4667,-25.3333,"PMAP",2006
-47.45,-25.3667,"PMAP",2006
-47.4833,-25.4,"PMAP",2006
-47.5,-25.4,"PMAP",2006
-48.1333,-25.4333,"PMAP",2006
-47.5167,-25.45,"PMAP",2006
-47.65,-25.5,"PMAP",2006
-47.9,-25.8333,"PMAP",2006
-47.6667,-25.9167,"PMAP",2006
-48.5333,-25.9333,"PMAP",2006
-48.35,-25.9833,"PMAP",2006
-48,-26.05,"PMAP",2006
-48.35,-26.05,"PMAP",2006
-48.3667,-26.05,"PMAP",2006
-48.3667,-26.0667,"PMAP",2006
-48.4,-26.0667,"PMAP",2006
-48.4167,-26.0833,"PMAP",2006
-48.3167,-26.1167,"PMAP",2006
-47.6,-26.1333,"PMAP",2006
-47.6833,-26.1333,"PMAP",2006
-48.1167,-26.1333,"PMAP",2006
-48.1333,-26.1333,"PMAP",2006
-48.1667,-26.1333,"PMAP",2006
-48.2333,-26.1333,"PMAP",2006
-48.3667,-26.1333,"PMAP",2006
-48.2667,-26.15,"PMAP",2006
-48.4,-26.15,"PMAP",2006
-48.3333,-26.1667,"PMAP",2006
-48.1703,-26.1694,"PMAP",2006
-48.2,-26.1833,"PMAP",2006
-48.2589,-26.1958,"PMAP",2006
-47.6167,-26.2333,"PMAP",2006
-47.8167,-26.2333,"PMAP",2006
-48.3,-26.2333,"PMAP",2006
-47.6833,-26.25,"PMAP",2006
-48.35,-26.3333,"PMAP",2006
-48.3833,-26.3333,"PMAP",2006
-48.35,-26.3667,"PMAP",2006
-48.3333,-26.4,"PMAP",2006
-47.7583,-26.4111,"PMAP",2006
-47.6833,-26.4167,"PMAP",2006
-47.6922,-26.43,"PMAP",2006
-48.3,-26.4667,"PMAP",2006
-48.1667,-26.5,"PMAP",2006
-48.3167,-26.5,"PMAP",2006
-48.4167,-26.5,"PMAP",2006
-48.3167,-26.5167,"PMAP",2006
-48.4667,-26.55,"PMAP",2006
-48.1667,-26.5667,"PMAP",2006
-48.2069,-26.5667,"PMAP",2006
-48.2667,-26.5667,"PMAP",2006
-48.25,-26.5833,"PMAP",2006
-48.3333,-26.5833,"PMAP",2006
-48.4,-26.5833,"PMAP",2006
-48.5,-26.5833,"PMAP",2006
-48.3333,-26.6,"PMAP",2006
-48.3667,-26.6,"PMAP",2006
-48.4333,-26.6167,"PMAP",2006
-48.4222,-26.6333,"PMAP",2006
-48.25,-26.65,"PMAP",2006
-48.2667,-26.6667,"PMAP",2006
-48.3833,-26.6667,"PMAP",2006
-48.4667,-26.6833,"PMAP",2006
-48.1833,-26.7167,"PMAP",2006
-48.2583,-26.7175,"PMAP",2006
-48.3667,-26.75,"PMAP",2006
-48.3,-26.7667,"PMAP",2006
-48.45,-26.7667,"PMAP",2006
-48.45,-26.7833,"PMAP",2006
-48.5,-26.7833,"PMAP",2006
-48.4667,-26.8,"PMAP",2006
-48.4833,-26.8167,"PMAP",2006
-48.5333,-26.8167,"PMAP",2006
-48.2167,-26.8333,"PMAP",2006
-48.4,-26.8333,"PMAP",2006
-48.5167,-26.8333,"PMAP",2006
-48.5333,-26.8333,"PMAP",2006
-48.4,-26.85,"PMAP",2006
-48.45,-26.85,"PMAP",2006
-48.4667,-26.85,"PMAP",2006
-48.5,-26.85,"PMAP",2006
-48.3,-26.8667,"PMAP",2006
-48.4167,-26.8667,"PMAP",2006
-48.4333,-26.8667,"PMAP",2006
-48.45,-26.8667,"PMAP",2006
-48.5167,-26.8667,"PMAP",2006
-48.5333,-26.8667,"PMAP",2006
-48.4317,-26.8792,"PMAP",2006
-48.5172,-26.9003,"PMAP",2006
-48.3333,-26.9167,"PMAP",2006
-48.5167,-26.9333,"PMAP",2006
-48,-26.95,"PMAP",2006
-48.2506,-26.9503,"PMAP",2006
-48.4839,-26.9836,"PMAP",2006
-48.45,-27,"PMAP",2006
-48.25,-27.0167,"PMAP",2006
-48.4958,-27.0333,"PMAP",2006
-48.3028,-27.0347,"PMAP",2006
-48.3067,-27.0625,"PMAP",2006
-48.1333,-27.0667,"PMAP",2006
-48.2667,-27.0667,"PMAP",2006
-48.1833,-27.1586,"PMAP",2006
-49.4167,-29.2833,"PMAP",2006
-51.7833,-32.2667,"PMAP",2006
-40.5833,-21.9167,"PMAP",2008
-41.2167,-22.4167,"PMAP",2008
-41.6,-22.4833,"PMAP",2008
-41.5453,-22.5875,"PMAP",2008
-41.6214,-22.6078,"PMAP",2008
-41.5694,-22.6556,"PMAP",2008
-41.6375,-22.6611,"PMAP",2008
-41.65,-22.6667,"PMAP",2008
-41.7833,-22.6667,"PMAP",2008
-41.5233,-22.6861,"PMAP",2008
-41.65,-22.6875,"PMAP",2008
-41.6031,-22.7231,"PMAP",2008
-41.5517,-22.7367,"PMAP",2008
-41.5833,-22.75,"PMAP",2008
-41.6333,-22.75,"PMAP",2008
-41.56,-22.755,"PMAP",2008
-41.5533,-22.7561,"PMAP",2008
-41.5542,-22.7611,"PMAP",2008
-41.6392,-22.7742,"PMAP",2008
-41.7292,-22.7767,"PMAP",2008
-41.6769,-22.7856,"PMAP",2008
-41.7033,-22.7864,"PMAP",2008
-41.6,-22.8,"PMAP",2008
-41.6167,-22.8,"PMAP",2008
-41.6089,-22.8083,"PMAP",2008
-41.7167,-22.8167,"PMAP",2008
-41.7397,-22.825,"PMAP",2008
-41.7114,-22.8256,"PMAP",2008
-41.7867,-22.8278,"PMAP",2008
-41.7869,-22.8286,"PMAP",2008
-41.7086,-22.8367,"PMAP",2008
-41.6667,-22.85,"PMAP",2008
-41.7667,-22.8519,"PMAP",2008
-41.7183,-22.8531,"PMAP",2008
-41.6131,-22.8533,"PMAP",2008
-41.8361,-22.8556,"PMAP",2008
-41.8756,-22.8578,"PMAP",2008
-41.78,-22.8658,"PMAP",2008
-41.2833,-22.8667,"PMAP",2008
-41.7,-22.8667,"PMAP",2008
-41.7414,-22.8778,"PMAP",2008
-41.6667,-22.8833,"PMAP",2008
-41.7167,-22.8833,"PMAP",2008
-41.7136,-22.8883,"PMAP",2008
-41.8403,-22.8939,"PMAP",2008
-41.7969,-22.8975,"PMAP",2008
-41.8061,-22.9011,"PMAP",2008
-41.8681,-22.9017,"PMAP",2008
-41.7083,-22.9167,"PMAP",2008
-41.7167,-22.9167,"PMAP",2008
-41.8,-22.9167,"PMAP",2008
-41.8683,-22.9181,"PMAP",2008
-41.7125,-22.92,"PMAP",2008
-41.8633,-22.92,"PMAP",2008
-41.8261,-22.9211,"PMAP",2008
-41.7772,-22.925,"PMAP",2008
-41.8169,-22.925,"PMAP",2008
-41.9131,-22.9281,"PMAP",2008
-41.82,-22.93,"PMAP",2008
-41.8272,-22.93,"PMAP",2008
-41.8,-22.9333,"PMAP",2008
-41.9278,-22.9336,"PMAP",2008
-41.9217,-22.9361,"PMAP",2008
-41.82,-22.9383,"PMAP",2008
-41.8233,-22.94,"PMAP",2008
-41.8836,-22.9403,"PMAP",2008
-41.8075,-22.9422,"PMAP",2008
-41.8983,-22.9428,"PMAP",2008
-41.7169,-22.9478,"PMAP",2008
-41.7167,-22.95,"PMAP",2008
-41.75,-22.95,"PMAP",2008
-41.8167,-22.95,"PMAP",2008
-41.9025,-22.95,"PMAP",2008
-41.9172,-22.9514,"PMAP",2008
-41.8769,-22.9531,"PMAP",2008
-41.7756,-22.9556,"PMAP",2008
-41.7186,-22.9583,"PMAP",2008
-43.0294,-22.9608,"PMAP",2008
-41.9222,-22.9611,"PMAP",2008
-41.8236,-22.9631,"PMAP",2008
-41.7667,-22.9667,"PMAP",2008
-41.85,-22.9667,"PMAP",2008
-41.9189,-22.9667,"PMAP",2008
-42.2,-22.9667,"PMAP",2008
-41.9342,-22.9678,"PMAP",2008
-41.9361,-22.9678,"PMAP",2008
-41.9339,-22.9681,"PMAP",2008
-41.9417,-22.9683,"PMAP",2008
-41.9444,-22.9683,"PMAP",2008
-42.9528,-22.9692,"PMAP",2008
-41.9389,-22.9694,"PMAP",2008
-41.8128,-22.9728,"PMAP",2008
-41.7183,-22.9736,"PMAP",2008
-41.8,-22.9833,"PMAP",2008
-41.8167,-22.9833,"PMAP",2008
-41.8333,-22.9833,"PMAP",2008
-41.85,-22.9833,"PMAP",2008
-41.8667,-22.9833,"PMAP",2008
-41.9353,-22.9833,"PMAP",2008
-41.9356,-22.9833,"PMAP",2008
-42.2,-22.9833,"PMAP",2008
-42.4167,-22.9833,"PMAP",2008
-42.5,-22.9833,"PMAP",2008
-41.9528,-22.9842,"PMAP",2008
-41.9175,-22.9844,"PMAP",2008
-41.95,-22.9844,"PMAP",2008
-41.9528,-22.9847,"PMAP",2008
-41.9356,-22.9861,"PMAP",2008
-41.9519,-22.9861,"PMAP",2008
-41.9528,-22.9944,"PMAP",2008
-41.7781,-22.9956,"PMAP",2008
-41.9556,-22.9972,"PMAP",2008
-42.0725,-22.9997,"PMAP",2008
-41.7833,-23,"PMAP",2008
-41.8,-23,"PMAP",2008
-41.8333,-23,"PMAP",2008
-41.8667,-23,"PMAP",2008
-42.1667,-23,"PMAP",2008
-42.1833,-23,"PMAP",2008
-42.25,-23,"PMAP",2008
-41.9164,-23.0014,"PMAP",2008
-41.8822,-23.0075,"PMAP",2008
-41.9144,-23.0083,"PMAP",2008
-41.8167,-23.0167,"PMAP",2008
-41.8333,-23.0167,"PMAP",2008
-41.85,-23.0167,"PMAP",2008
-41.8667,-23.0167,"PMAP",2008
-42.0333,-23.0167,"PMAP",2008
-42.15,-23.0167,"PMAP",2008
-42.2333,-23.0167,"PMAP",2008
-42.4481,-23.0217,"PMAP",2008
-41.9206,-23.0256,"PMAP",2008
-41.8333,-23.0333,"PMAP",2008
-41.8667,-23.0333,"PMAP",2008
-42.05,-23.0333,"PMAP",2008
-42.1333,-23.0333,"PMAP",2008
-42.1667,-23.0333,"PMAP",2008
-41.9097,-23.0367,"PMAP",2008
-41.9011,-23.0386,"PMAP",2008
-42.3267,-23.0406,"PMAP",2008
-42.8744,-23.0431,"PMAP",2008
-42.0333,-23.05,"PMAP",2008
-42.1667,-23.05,"PMAP",2008
-44.55,-23.05,"PMAP",2008
-42.44,-23.0531,"PMAP",2008
-42.8744,-23.0583,"PMAP",2008
-42.3853,-23.0664,"PMAP",2008
-43.3222,-23.0689,"PMAP",2008
-41.9058,-23.0706,"PMAP",2008
-43.3019,-23.0806,"PMAP",2008
-43.3022,-23.0806,"PMAP",2008
-42.1167,-23.0833,"PMAP",2008
-42.3,-23.0833,"PMAP",2008
-44.0333,-23.0833,"PMAP",2008
-44.0833,-23.0833,"PMAP",2008
-43.9283,-23.105,"PMAP",2008
-42.9667,-23.1167,"PMAP",2008
-43.8,-23.1167,"PMAP",2008
-44.05,-23.1167,"PMAP",2008
-43.7081,-23.1211,"PMAP",2008
-43.8167,-23.1333,"PMAP",2008
-43.95,-23.15,"PMAP",2008
-43.8833,-23.1667,"PMAP",2008
-43.9333,-23.1667,"PMAP",2008
-43.2167,-23.1864,"PMAP",2008
-43.9744,-23.1969,"PMAP",2008
-42.3833,-23.2,"PMAP",2008
-44,-23.2,"PMAP",2008
-44.55,-23.2,"PMAP",2008
-43.7703,-23.2044,"PMAP",2008
-43.9167,-23.2167,"PMAP",2008
-44.5833,-23.2167,"PMAP",2008
-43.8764,-23.2225,"PMAP",2008
-44.5914,-23.2231,"PMAP",2008
-43.8683,-23.2306,"PMAP",2008
-44.0072,-23.2317,"PMAP",2008
-44.3003,-23.2525,"PMAP",2008
-44.3628,-23.2653,"PMAP",2008
-44.3717,-23.2717,"PMAP",2008
-44.4258,-23.2778,"PMAP",2008
-44.4664,-23.2778,"PMAP",2008
-44.4667,-23.3167,"PMAP",2008
-44.4833,-23.3167,"PMAP",2008
-44.3,-23.3181,"PMAP",2008
-44.3028,-23.3183,"PMAP",2008
-44.285,-23.3194,"PMAP",2008
-44.5289,-23.3211,"PMAP",2008
-43.1667,-23.3333,"PMAP",2008
-44.3,-23.3333,"PMAP",2008
-44.3014,-23.3333,"PMAP",2008
-44.3019,-23.3333,"PMAP",2008
-44.3194,-23.335,"PMAP",2008
-44.3186,-23.3358,"PMAP",2008
-44.3017,-23.3361,"PMAP",2008
-44.7833,-23.3667,"PMAP",2008
-44.3719,-23.375,"PMAP",2008
-44.7667,-23.3833,"PMAP",2008
-44.8,-23.3833,"PMAP",2008
-44.8167,-23.3833,"PMAP",2008
-44.5289,-23.3842,"PMAP",2008
-44.7939,-23.3889,"PMAP",2008
-44.8003,-23.395,"PMAP",2008
-44.8161,-23.395,"PMAP",2008
-44.7842,-23.3953,"PMAP",2008
-44.7833,-23.4,"PMAP",2008
-44.6222,-23.4033,"PMAP",2008
-44.7842,-23.4219,"PMAP",2008
-44.8333,-23.4333,"PMAP",2008
-44.85,-23.4333,"PMAP",2008
-44.7264,-23.4339,"PMAP",2008
-44.4667,-23.45,"PMAP",2008
-44.75,-23.45,"PMAP",2008
-44.8333,-23.45,"PMAP",2008
-44.8,-23.4667,"PMAP",2008
-44.8167,-23.4667,"PMAP",2008
-44.8333,-23.4667,"PMAP",2008
-44.85,-23.4667,"PMAP",2008
-44.8,-23.4833,"PMAP",2008
-44.8167,-23.4833,"PMAP",2008
-44.8667,-23.4833,"PMAP",2008
-44.5964,-23.4878,"PMAP",2008
-43.3333,-23.5,"PMAP",2008
-44.8333,-23.5,"PMAP",2008
-44.45,-23.5167,"PMAP",2008
-44.4667,-23.5167,"PMAP",2008
-44.8333,-23.5167,"PMAP",2008
-44.8667,-23.5167,"PMAP",2008
-43.3833,-23.5333,"PMAP",2008
-44.8833,-23.5333,"PMAP",2008
-44.9,-23.5333,"PMAP",2008
-44.3167,-23.5667,"PMAP",2008
-44.9333,-23.5833,"PMAP",2008
-44.9667,-23.5833,"PMAP",2008
-44.3003,-23.5883,"PMAP",2008
-44.31,-23.5917,"PMAP",2008
-44.0756,-23.5989,"PMAP",2008
-44.2667,-23.6167,"PMAP",2008
-44.1517,-23.6278,"PMAP",2008
-44.2822,-23.6278,"PMAP",2008
-44.3719,-23.6278,"PMAP",2008
-45.1667,-23.65,"PMAP",2008
-45.0389,-23.6531,"PMAP",2008
-45.1,-23.6667,"PMAP",2008
-45.1206,-23.6783,"PMAP",2008
-44.3167,-23.7,"PMAP",2008
-44.4533,-23.7,"PMAP",2008
-44.6167,-23.7,"PMAP",2008
-45.1333,-23.7,"PMAP",2008
-45.1733,-23.7031,"PMAP",2008
-43.1667,-23.7167,"PMAP",2008
-44.4167,-23.7167,"PMAP",2008
-44.5333,-23.7167,"PMAP",2008
-45.1667,-23.7167,"PMAP",2008
-44.4167,-23.75,"PMAP",2008
-44.5494,-23.7503,"PMAP",2008
-44.6167,-23.7667,"PMAP",2008
-44.4,-23.8,"PMAP",2008
-45.11,-23.8008,"PMAP",2008
-44.7067,-23.8292,"PMAP",2008
-45.0767,-23.8342,"PMAP",2008
-45.8228,-23.8642,"PMAP",2008
-44.65,-23.8833,"PMAP",2008
-44.7333,-23.8833,"PMAP",2008
-44.5667,-23.9,"PMAP",2008
-44.5839,-23.9167,"PMAP",2008
-45.8672,-23.9203,"PMAP",2008
-45.1111,-23.9392,"PMAP",2008
-46.4167,-24.05,"PMAP",2008
-46.2522,-24.14,"PMAP",2008
-46.4333,-24.15,"PMAP",2008
-46.2353,-24.1567,"PMAP",2008
-46.4167,-24.1833,"PMAP",2008
-46.1747,-24.2114,"PMAP",2008
-46.65,-24.2333,"PMAP",2008
-46.8781,-24.3631,"PMAP",2008
-46.7667,-24.5833,"PMAP",2008
-47.1333,-25.0833,"PMAP",2008
-47.2514,-25.0878,"PMAP",2008
-47.3,-25.1342,"PMAP",2008
-47.4278,-25.245,"PMAP",2008
-47.55,-25.3667,"PMAP",2008
-47.5597,-25.3675,"PMAP",2008
-47.5333,-25.3833,"PMAP",2008
-47.7833,-25.5167,"PMAP",2008
-47.7103,-25.5172,"PMAP",2008
-47.7483,-25.5614,"PMAP",2008
-47.8333,-25.6,"PMAP",2008
-48.0667,-25.7833,"PMAP",2008
-48.0706,-25.8464,"PMAP",2008
-48.1111,-25.8703,"PMAP",2008
-48.145,-25.8981,"PMAP",2008
-48.2267,-25.9083,"PMAP",2008
-48.0667,-25.9833,"PMAP",2008
-48.1675,-26.0172,"PMAP",2008
-48.1833,-26.05,"PMAP",2008
-48.1667,-26.0667,"PMAP",2008
-48.25,-26.0667,"PMAP",2008
-48.2833,-26.15,"PMAP",2008
-48.2667,-26.1667,"PMAP",2008
-48.1528,-26.1669,"PMAP",2008
-48.25,-26.1833,"PMAP",2008
-48.3108,-26.2122,"PMAP",2008
-48.2417,-26.2417,"PMAP",2008
-48.2367,-26.2433,"PMAP",2008
-48.2447,-26.2442,"PMAP",2008
-48.3167,-26.3333,"PMAP",2008
-48.3167,-26.3667,"PMAP",2008
-48.3833,-26.5,"PMAP",2008
-48.4897,-26.5006,"PMAP",2008
-48.5,-26.5167,"PMAP",2008
-48.4917,-26.525,"PMAP",2008
-48.4908,-26.5467,"PMAP",2008
-48.3856,-26.56,"PMAP",2008
-48.3833,-26.65,"PMAP",2008
-48.6078,-26.6522,"PMAP",2008
-48.4833,-26.6667,"PMAP",2008
-48.3333,-26.6833,"PMAP",2008
-48.4411,-26.6872,"PMAP",2008
-48.4236,-26.7067,"PMAP",2008
-48.5083,-26.7119,"PMAP",2008
-48.4167,-26.7167,"PMAP",2008
-48.45,-26.7167,"PMAP",2008
-48.4833,-26.7167,"PMAP",2008
-48.41,-26.7383,"PMAP",2008
-48.4014,-26.7428,"PMAP",2008
-48.5353,-26.78,"PMAP",2008
-48.375,-26.7936,"PMAP",2008
-48.3167,-26.8,"PMAP",2008
-48.2917,-26.8133,"PMAP",2008
-48.3408,-26.8256,"PMAP",2008
-48.1,-26.8333,"PMAP",2008
-48.4167,-26.8333,"PMAP",2008
-48.4667,-26.8333,"PMAP",2008
-48.0356,-26.8417,"PMAP",2008
-48.4917,-26.8461,"PMAP",2008
-48.0167,-26.85,"PMAP",2008
-48.5333,-26.85,"PMAP",2008
-48.4833,-26.8667,"PMAP",2008
-48.5058,-26.8794,"PMAP",2008
-48.5667,-26.8833,"PMAP",2008
-48.4736,-26.8842,"PMAP",2008
-48.4,-26.9,"PMAP",2008
-48.5083,-26.9067,"PMAP",2008
-48.3833,-26.9333,"PMAP",2008
-48.5,-26.9333,"PMAP",2008
-48.3889,-26.9336,"PMAP",2008
-48.0969,-26.9386,"PMAP",2008
-48.5086,-26.9458,"PMAP",2008
-48.4325,-26.9561,"PMAP",2008
-48.4833,-26.9667,"PMAP",2008
-48.4667,-26.9833,"PMAP",2008
-48.3117,-26.9939,"PMAP",2008
-48,-27,"PMAP",2008
-48.3333,-27,"PMAP",2008
-48.35,-27,"PMAP",2008
-48.3258,-27.0056,"PMAP",2008
-48.0953,-27.0083,"PMAP",2008
-48.2833,-27.0333,"PMAP",2008
-48.4333,-27.0333,"PMAP",2008
-48.2453,-27.0389,"PMAP",2008
-48.3286,-27.0439,"PMAP",2008
-48.3917,-27.0717,"PMAP",2008
-48.3531,-27.0797,"PMAP",2008
-48.4,-27.0833,"PMAP",2008
-48.2667,-27.1,"PMAP",2008
-48.5167,-27.1,"PMAP",2008
-48.3872,-27.1167,"PMAP",2008
-48.4083,-27.1378,"PMAP",2008
-48.25,-27.2667,"PMAP",2008
-48.2256,-27.3333,"PMAP",2008
-48.25,-27.3333,"PMAP",2008
-48.2708,-27.3511,"PMAP",2008
-48.2333,-27.3667,"PMAP",2008
-48.3,-27.45,"PMAP",2008
-48.3,-27.7833,"PMAP",2008
-48.2833,-27.8167,"PMAP",2008
-48.5,-27.8333,"PMAP",2008
-48.4667,-28.1333,"PMAP",2008
-48.6544,-28.4178,"PMAP",2008
-49.4481,-29.0922,"PMAP",2008
-50.6142,-31.1303,"PMAP",2008
-50.6475,-31.1469,"PMAP",2008
-41.6167,-22.5667,"PMAP",2009
-41.6667,-22.5833,"PMAP",2009
-41.8333,-22.6667,"PMAP",2009
-41.5667,-22.7,"PMAP",2009
-41.6833,-22.7,"PMAP",2009
-41.6633,-22.7447,"PMAP",2009
-41.55,-22.8,"PMAP",2009
-41.9236,-22.8086,"PMAP",2009
-41.7625,-22.8164,"PMAP",2009
-41.5431,-22.8306,"PMAP",2009
-41.8489,-22.8711,"PMAP",2009
-41.7833,-22.8833,"PMAP",2009
-41.5842,-22.8847,"PMAP",2009
-41.75,-22.9,"PMAP",2009
-41.8833,-22.9,"PMAP",2009
-41.6575,-22.9083,"PMAP",2009
-41.7367,-22.9186,"PMAP",2009
-41.6167,-22.95,"PMAP",2009
-41.7833,-22.95,"PMAP",2009
-42.2606,-22.9561,"PMAP",2009
-41.8167,-22.9667,"PMAP",2009
-41.8383,-22.9719,"PMAP",2009
-42.5436,-22.9939,"PMAP",2009
-42.12,-22.9956,"PMAP",2009
-41.8836,-23,"PMAP",2009
-42.0667,-23,"PMAP",2009
-43.8667,-23,"PMAP",2009
-42.0881,-23.0008,"PMAP",2009
-42.1072,-23.0031,"PMAP",2009
-41.9097,-23.0083,"PMAP",2009
-41.955,-23.0083,"PMAP",2009
-41.8486,-23.0103,"PMAP",2009
-42.205,-23.0106,"PMAP",2009
-42.5825,-23.0111,"PMAP",2009
-42.9233,-23.0131,"PMAP",2009
-41.0833,-23.0167,"PMAP",2009
-42.35,-23.0167,"PMAP",2009
-43.3667,-23.0167,"PMAP",2009
-44.0333,-23.0167,"PMAP",2009
-42.4653,-23.0319,"PMAP",2009
-42.4333,-23.0333,"PMAP",2009
-42.9,-23.0333,"PMAP",2009
-44.4333,-23.0333,"PMAP",2009
-42.8328,-23.0358,"PMAP",2009
-43.425,-23.0375,"PMAP",2009
-43.3033,-23.0417,"PMAP",2009
-43.0547,-23.0492,"PMAP",2009
-42.4833,-23.05,"PMAP",2009
-43.3333,-23.05,"PMAP",2009
-43.45,-23.05,"PMAP",2009
-43.2892,-23.0517,"PMAP",2009
-42.7667,-23.0519,"PMAP",2009
-42.7356,-23.0522,"PMAP",2009
-41.8625,-23.0536,"PMAP",2009
-42.4767,-23.0556,"PMAP",2009
-44.0417,-23.0625,"PMAP",2009
-42.8228,-23.0658,"PMAP",2009
-43.4006,-23.0664,"PMAP",2009
-44.1658,-23.0664,"PMAP",2009
-42.9333,-23.0667,"PMAP",2009
-42.9667,-23.0667,"PMAP",2009
-42.1019,-23.0728,"PMAP",2009
-42.9867,-23.0775,"PMAP",2009
-42.0836,-23.0811,"PMAP",2009
-42.7722,-23.0833,"PMAP",2009
-42.9333,-23.0833,"PMAP",2009
