"x","y","source","year"
-41.8167,-22.8833,"PMAP",2010
-41.85,-22.8833,"PMAP",2010
-41.8833,-22.8833,"PMAP",2010
-41.9167,-22.8833,"PMAP",2010
-41.2333,-22.9,"PMAP",2010
-41.5167,-22.9,"PMAP",2010
-41.5833,-22.9,"PMAP",2010
-41.7667,-22.9,"PMAP",2010
-41.8,-22.9,"PMAP",2010
-41.8333,-22.9,"PMAP",2010
-41.85,-22.9,"PMAP",2010
-41.8667,-22.9,"PMAP",2010
-41.9,-22.9,"PMAP",2010
-41.9167,-22.9,"PMAP",2010
-41.9333,-22.9,"PMAP",2010
-41.4167,-22.9167,"PMAP",2010
-41.5,-22.9167,"PMAP",2010
-41.6167,-22.9167,"PMAP",2010
-41.6833,-22.9167,"PMAP",2010
-41.7333,-22.9167,"PMAP",2010
-41.8833,-22.9167,"PMAP",2010
-41.9,-22.9167,"PMAP",2010
-41.9833,-22.9167,"PMAP",2010
-41.4333,-22.9333,"PMAP",2010
-41.5,-22.9333,"PMAP",2010
-41.55,-22.9333,"PMAP",2010
-41.5833,-22.9333,"PMAP",2010
-41.6333,-22.9333,"PMAP",2010
-41.65,-22.9333,"PMAP",2010
-41.75,-22.9333,"PMAP",2010
-41.7667,-22.9333,"PMAP",2010
-41.85,-22.9333,"PMAP",2010
-41.8833,-22.9333,"PMAP",2010
-41.9,-22.9333,"PMAP",2010
-41.9333,-22.9333,"PMAP",2010
-41.9667,-22.9333,"PMAP",2010
-41.5667,-22.95,"PMAP",2010
-41.7667,-22.95,"PMAP",2010
-41.8667,-22.95,"PMAP",2010
-41.8833,-22.95,"PMAP",2010
-41.9,-22.95,"PMAP",2010
-41.4,-22.9667,"PMAP",2010
-41.4167,-22.9667,"PMAP",2010
-41.45,-22.9667,"PMAP",2010
-41.6333,-22.9667,"PMAP",2010
-41.65,-22.9667,"PMAP",2010
-41.6667,-22.9667,"PMAP",2010
-41.9167,-22.9667,"PMAP",2010
-41.9333,-22.9667,"PMAP",2010
-42.2667,-22.9667,"PMAP",2010
-42.3833,-22.9667,"PMAP",2010
-42.4,-22.9667,"PMAP",2010
-42.4833,-22.9667,"PMAP",2010
-42.5,-22.9667,"PMAP",2010
-42.5167,-22.9667,"PMAP",2010
-41.45,-22.9833,"PMAP",2010
-41.55,-22.9833,"PMAP",2010
-41.5833,-22.9833,"PMAP",2010
-41.65,-22.9833,"PMAP",2010
-41.6667,-22.9833,"PMAP",2010
-41.7167,-22.9833,"PMAP",2010
-41.75,-22.9833,"PMAP",2010
-41.7667,-22.9833,"PMAP",2010
-41.7833,-22.9833,"PMAP",2010
-42.4667,-22.9833,"PMAP",2010
-42.5194,-22.9833,"PMAP",2010
-42.5667,-22.9833,"PMAP",2010
-42.7,-22.9833,"PMAP",2010
-42.9,-22.9833,"PMAP",2010
-42.9333,-22.9833,"PMAP",2010
-43.0333,-22.9833,"PMAP",2010
-42.6833,-22.9861,"PMAP",2010
-41.5667,-23,"PMAP",2010
-41.5833,-23,"PMAP",2010
-41.6667,-23,"PMAP",2010
-41.75,-23,"PMAP",2010
-41.7528,-23,"PMAP",2010
-41.9333,-23,"PMAP",2010
-42.3167,-23,"PMAP",2010
-42.35,-23,"PMAP",2010
-42.5167,-23,"PMAP",2010
-42.6,-23,"PMAP",2010
-42.6667,-23,"PMAP",2010
-42.6833,-23,"PMAP",2010
-42.7167,-23,"PMAP",2010
-42.7667,-23,"PMAP",2010
-42.8333,-23,"PMAP",2010
-42.95,-23,"PMAP",2010
-43,-23,"PMAP",2010
-43.05,-23,"PMAP",2010
-43.0833,-23,"PMAP",2010
-43.3,-23,"PMAP",2010
-41.4667,-23.0167,"PMAP",2010
-41.5667,-23.0167,"PMAP",2010
-41.7667,-23.0167,"PMAP",2010
-41.8833,-23.0167,"PMAP",2010
-42.5,-23.0167,"PMAP",2010
-42.6333,-23.0167,"PMAP",2010
-42.7167,-23.0167,"PMAP",2010
-42.7667,-23.0167,"PMAP",2010
-43.05,-23.0167,"PMAP",2010
-41.5667,-23.0258,"PMAP",2010
-41.55,-23.0333,"PMAP",2010
-42.4,-23.0333,"PMAP",2010
-42.4833,-23.0333,"PMAP",2010
-42.5167,-23.0333,"PMAP",2010
-42.5333,-23.0333,"PMAP",2010
-42.55,-23.0333,"PMAP",2010
-42.6,-23.0333,"PMAP",2010
-42.6333,-23.0333,"PMAP",2010
-42.75,-23.0333,"PMAP",2010
-43.0333,-23.0333,"PMAP",2010
-43.05,-23.0333,"PMAP",2010
-43.15,-23.0333,"PMAP",2010
-43.1833,-23.0333,"PMAP",2010
-43.3167,-23.0333,"PMAP",2010
-43.3667,-23.0333,"PMAP",2010
-43.4167,-23.0333,"PMAP",2010
-43.7833,-23.0333,"PMAP",2010
-43.95,-23.0333,"PMAP",2010
-44.4667,-23.0333,"PMAP",2010
-44.4697,-23.0361,"PMAP",2010
-41.5333,-23.05,"PMAP",2010
-42.35,-23.05,"PMAP",2010
-42.55,-23.05,"PMAP",2010
-42.6333,-23.05,"PMAP",2010
-42.9833,-23.05,"PMAP",2010
-43.0667,-23.05,"PMAP",2010
-43.35,-23.05,"PMAP",2010
-43.3833,-23.05,"PMAP",2010
-43.4167,-23.05,"PMAP",2010
-43.4333,-23.05,"PMAP",2010
-43.4667,-23.05,"PMAP",2010
-43.5,-23.05,"PMAP",2010
-43.95,-23.05,"PMAP",2010
-44.0333,-23.05,"PMAP",2010
-44.1,-23.05,"PMAP",2010
-44.1333,-23.05,"PMAP",2010
-42.7736,-23.0625,"PMAP",2010
-42.5,-23.0667,"PMAP",2010
-42.55,-23.0667,"PMAP",2010
-42.6,-23.0667,"PMAP",2010
-42.6667,-23.0667,"PMAP",2010
-42.8,-23.0667,"PMAP",2010
-42.85,-23.0667,"PMAP",2010
-42.9,-23.0667,"PMAP",2010
-42.95,-23.0667,"PMAP",2010
-43,-23.0667,"PMAP",2010
-43.05,-23.0667,"PMAP",2010
-43.0667,-23.0667,"PMAP",2010
-43.35,-23.0667,"PMAP",2010
-43.3833,-23.0667,"PMAP",2010
-43.4167,-23.0667,"PMAP",2010
-43.4333,-23.0667,"PMAP",2010
-43.45,-23.0667,"PMAP",2010
-43.4667,-23.0667,"PMAP",2010
-43.4697,-23.0667,"PMAP",2010
-43.5833,-23.0667,"PMAP",2010
-43.6167,-23.0667,"PMAP",2010
-43.65,-23.0667,"PMAP",2010
-44.0667,-23.0667,"PMAP",2010
-44.0833,-23.0667,"PMAP",2010
-44.1,-23.0667,"PMAP",2010
-44.1333,-23.0667,"PMAP",2010
-44.45,-23.0667,"PMAP",2010
-44.5,-23.0667,"PMAP",2010
-44.5167,-23.0667,"PMAP",2010
-41.55,-23.0833,"PMAP",2010
-42.45,-23.0833,"PMAP",2010
-42.6667,-23.0833,"PMAP",2010
-42.6833,-23.0833,"PMAP",2010
-42.7,-23.0833,"PMAP",2010
-42.8667,-23.0833,"PMAP",2010
-43.0167,-23.0833,"PMAP",2010
-43.05,-23.0833,"PMAP",2010
-43.0833,-23.0833,"PMAP",2010
-43.1333,-23.0833,"PMAP",2010
-43.2167,-23.0833,"PMAP",2010
-43.2833,-23.0833,"PMAP",2010
-43.3333,-23.0833,"PMAP",2010
-43.4167,-23.0833,"PMAP",2010
-43.4333,-23.0833,"PMAP",2010
-43.45,-23.0833,"PMAP",2010
-43.4667,-23.0833,"PMAP",2010
-43.6,-23.0833,"PMAP",2010
-43.7667,-23.0833,"PMAP",2010
-44.1,-23.0833,"PMAP",2010
-44.35,-23.0833,"PMAP",2010
-44.4833,-23.0833,"PMAP",2010
-44.5333,-23.0833,"PMAP",2010
-43.5083,-23.0861,"PMAP",2010
-43.4333,-23.0889,"PMAP",2010
-41.7667,-23.1,"PMAP",2010
-42.6333,-23.1,"PMAP",2010
-42.8,-23.1,"PMAP",2010
-42.8333,-23.1,"PMAP",2010
-42.8833,-23.1,"PMAP",2010
-43.25,-23.1,"PMAP",2010
-43.35,-23.1,"PMAP",2010
-43.3833,-23.1,"PMAP",2010
-43.4,-23.1,"PMAP",2010
-43.4167,-23.1,"PMAP",2010
-43.4833,-23.1,"PMAP",2010
-43.5167,-23.1,"PMAP",2010
-43.5667,-23.1,"PMAP",2010
-43.7833,-23.1,"PMAP",2010
-43.9333,-23.1,"PMAP",2010
-44.0167,-23.1,"PMAP",2010
-44.0833,-23.1,"PMAP",2010
-44.1333,-23.1,"PMAP",2010
-44.3667,-23.1,"PMAP",2010
-44.4333,-23.1,"PMAP",2010
-43.0083,-23.1028,"PMAP",2010
-43.4194,-23.1083,"PMAP",2010
-44.0317,-23.1086,"PMAP",2010
-43.7667,-23.1119,"PMAP",2010
-42.6,-23.1167,"PMAP",2010
-42.6833,-23.1167,"PMAP",2010
-42.9333,-23.1167,"PMAP",2010
-43.0167,-23.1167,"PMAP",2010
-43.1167,-23.1167,"PMAP",2010
-43.15,-23.1167,"PMAP",2010
-43.1833,-23.1167,"PMAP",2010
-43.25,-23.1167,"PMAP",2010
-43.45,-23.1167,"PMAP",2010
-43.5,-23.1167,"PMAP",2010
-43.5833,-23.1167,"PMAP",2010
-43.6667,-23.1167,"PMAP",2010
-43.6833,-23.1167,"PMAP",2010
-43.9333,-23.1167,"PMAP",2010
-43.95,-23.1167,"PMAP",2010
-43.9833,-23.1167,"PMAP",2010
-44,-23.1167,"PMAP",2010
-44.0167,-23.1167,"PMAP",2010
-44.0667,-23.1167,"PMAP",2010
-44.1833,-23.1167,"PMAP",2010
-44.3,-23.1167,"PMAP",2010
-44.45,-23.1167,"PMAP",2010
-44.4667,-23.1167,"PMAP",2010
-44.4833,-23.1167,"PMAP",2010
-44.55,-23.1167,"PMAP",2010
-44.5833,-23.1167,"PMAP",2010
-42.6,-23.1194,"PMAP",2010
-44.0906,-23.1203,"PMAP",2010
-43.1178,-23.1222,"PMAP",2010
-42.45,-23.1333,"PMAP",2010
-42.5,-23.1333,"PMAP",2010
-42.8833,-23.1333,"PMAP",2010
-42.95,-23.1333,"PMAP",2010
-43,-23.1333,"PMAP",2010
-43.15,-23.1333,"PMAP",2010
-43.1667,-23.1333,"PMAP",2010
-43.2,-23.1333,"PMAP",2010
-43.2333,-23.1333,"PMAP",2010
-43.25,-23.1333,"PMAP",2010
-43.4167,-23.1333,"PMAP",2010
-43.75,-23.1333,"PMAP",2010
-43.7833,-23.1333,"PMAP",2010
-43.8667,-23.1333,"PMAP",2010
-43.8833,-23.1333,"PMAP",2010
-43.9833,-23.1333,"PMAP",2010
-44.0167,-23.1333,"PMAP",2010
-44.0833,-23.1333,"PMAP",2010
-44.3667,-23.1333,"PMAP",2010
-44.4333,-23.1333,"PMAP",2010
-44.6167,-23.1333,"PMAP",2010
-43.2083,-23.1361,"PMAP",2010
-44.4122,-23.1394,"PMAP",2010
-41.4167,-23.15,"PMAP",2010
-42.4833,-23.15,"PMAP",2010
-42.5167,-23.15,"PMAP",2010
-42.6833,-23.15,"PMAP",2010
-42.85,-23.15,"PMAP",2010
-42.8833,-23.15,"PMAP",2010
-42.9333,-23.15,"PMAP",2010
-43.05,-23.15,"PMAP",2010
-43.0667,-23.15,"PMAP",2010
-43.1167,-23.15,"PMAP",2010
-43.1667,-23.15,"PMAP",2010
-43.1833,-23.15,"PMAP",2010
-43.2333,-23.15,"PMAP",2010
-43.4667,-23.15,"PMAP",2010
-43.6333,-23.15,"PMAP",2010
-43.6833,-23.15,"PMAP",2010
-43.9833,-23.15,"PMAP",2010
-44.0167,-23.15,"PMAP",2010
-44.0667,-23.15,"PMAP",2010
-44.4333,-23.15,"PMAP",2010
-44.45,-23.15,"PMAP",2010
-43.0675,-23.1503,"PMAP",2010
-44.4389,-23.1528,"PMAP",2010
-42.55,-23.1667,"PMAP",2010
-42.6167,-23.1667,"PMAP",2010
-42.7,-23.1667,"PMAP",2010
-42.7667,-23.1667,"PMAP",2010
-42.9667,-23.1667,"PMAP",2010
-43.1167,-23.1667,"PMAP",2010
-43.1333,-23.1667,"PMAP",2010
-43.2,-23.1667,"PMAP",2010
-43.2333,-23.1667,"PMAP",2010
-43.25,-23.1667,"PMAP",2010
-43.3833,-23.1667,"PMAP",2010
-43.4333,-23.1667,"PMAP",2010
-43.6,-23.1667,"PMAP",2010
-43.6833,-23.1667,"PMAP",2010
-43.7,-23.1667,"PMAP",2010
-43.8333,-23.1667,"PMAP",2010
-43.8556,-23.1667,"PMAP",2010
-43.9833,-23.1667,"PMAP",2010
-44.0667,-23.1667,"PMAP",2010
-44.4167,-23.1667,"PMAP",2010
-44.4333,-23.1667,"PMAP",2010
-44.4833,-23.1667,"PMAP",2010
-43.8556,-23.1694,"PMAP",2010
-43.8722,-23.1694,"PMAP",2010
-43.975,-23.1694,"PMAP",2010
-42.55,-23.1833,"PMAP",2010
-42.7833,-23.1833,"PMAP",2010
-42.85,-23.1833,"PMAP",2010
-42.95,-23.1833,"PMAP",2010
-43.2833,-23.1833,"PMAP",2010
-43.8,-23.1833,"PMAP",2010
-43.8667,-23.1833,"PMAP",2010
-43.9833,-23.1833,"PMAP",2010
-44.4333,-23.1833,"PMAP",2010
-44.45,-23.1833,"PMAP",2010
-44.4667,-23.1833,"PMAP",2010
-42.9833,-23.2,"PMAP",2010
-43.1833,-23.2,"PMAP",2010
-43.4833,-23.2,"PMAP",2010
-43.9333,-23.2,"PMAP",2010
-44.0167,-23.2,"PMAP",2010
-44.1333,-23.2,"PMAP",2010
-44.3833,-23.2,"PMAP",2010
-44.4,-23.2,"PMAP",2010
-44.4167,-23.2,"PMAP",2010
-44.4333,-23.2,"PMAP",2010
-44.45,-23.2,"PMAP",2010
-44.4667,-23.2,"PMAP",2010
-44.4833,-23.2,"PMAP",2010
-44.5,-23.2,"PMAP",2010
-42.6667,-23.2167,"PMAP",2010
-42.8,-23.2167,"PMAP",2010
-42.9167,-23.2167,"PMAP",2010
-43.3,-23.2167,"PMAP",2010
-43.3833,-23.2167,"PMAP",2010
-43.9333,-23.2167,"PMAP",2010
-44.0167,-23.2167,"PMAP",2010
-44.4,-23.2167,"PMAP",2010
-44.4333,-23.2167,"PMAP",2010
-44.45,-23.2167,"PMAP",2010
-44.4833,-23.2167,"PMAP",2010
-44.5,-23.2167,"PMAP",2010
-44.5333,-23.2167,"PMAP",2010
-44.425,-23.2194,"PMAP",2010
-43.9933,-23.2306,"PMAP",2010
-42.5667,-23.2333,"PMAP",2010
-42.6833,-23.2333,"PMAP",2010
-43.1,-23.2333,"PMAP",2010
-43.1167,-23.2333,"PMAP",2010
-43.3333,-23.2333,"PMAP",2010
-44.0333,-23.2333,"PMAP",2010
-44.15,-23.2333,"PMAP",2010
-44.2333,-23.2333,"PMAP",2010
-44.3333,-23.2333,"PMAP",2010
-44.3667,-23.2333,"PMAP",2010
-44.3833,-23.2333,"PMAP",2010
-44.4167,-23.2333,"PMAP",2010
-44.4333,-23.2333,"PMAP",2010
-44.45,-23.2333,"PMAP",2010
-44.4667,-23.2333,"PMAP",2010
-44.5167,-23.2333,"PMAP",2010
-44.475,-23.2361,"PMAP",2010
-42.0333,-23.25,"PMAP",2010
-42.5667,-23.25,"PMAP",2010
-42.65,-23.25,"PMAP",2010
-42.9333,-23.25,"PMAP",2010
-43.2167,-23.25,"PMAP",2010
-43.3167,-23.25,"PMAP",2010
-43.5167,-23.25,"PMAP",2010
-44.05,-23.25,"PMAP",2010
-44.0833,-23.25,"PMAP",2010
-44.2833,-23.25,"PMAP",2010
-44.3833,-23.25,"PMAP",2010
-44.4,-23.25,"PMAP",2010
-44.4333,-23.25,"PMAP",2010
-44.45,-23.25,"PMAP",2010
-44.4667,-23.25,"PMAP",2010
-44.4028,-23.2503,"PMAP",2010
-43.3222,-23.2528,"PMAP",2010
-44.3767,-23.2536,"PMAP",2010
-44.3806,-23.2539,"PMAP",2010
-41.1167,-23.2667,"PMAP",2010
-43.15,-23.2667,"PMAP",2010
-43.3333,-23.2667,"PMAP",2010
-44.2,-23.2667,"PMAP",2010
-44.2167,-23.2667,"PMAP",2010
-44.3167,-23.2667,"PMAP",2010
-44.3333,-23.2667,"PMAP",2010
-44.35,-23.2667,"PMAP",2010
-44.3667,-23.2667,"PMAP",2010
-44.3833,-23.2667,"PMAP",2010
-44.4,-23.2667,"PMAP",2010
-44.4167,-23.2667,"PMAP",2010
-44.4333,-23.2667,"PMAP",2010
-44.5,-23.2667,"PMAP",2010
-42.65,-23.2833,"PMAP",2010
-42.6833,-23.2833,"PMAP",2010
-43.4667,-23.2833,"PMAP",2010
-44.25,-23.2833,"PMAP",2010
-44.3,-23.2833,"PMAP",2010
-44.3333,-23.2833,"PMAP",2010
-44.3833,-23.2833,"PMAP",2010
-44.4167,-23.2833,"PMAP",2010
-43.4694,-23.2836,"PMAP",2010
-44.4,-23.2867,"PMAP",2010
-42.7333,-23.3,"PMAP",2010
-43.1833,-23.3,"PMAP",2010
-44,-23.3,"PMAP",2010
-44.2833,-23.3,"PMAP",2010
-44.3333,-23.3,"PMAP",2010
-44.3667,-23.3,"PMAP",2010
-44.4167,-23.3,"PMAP",2010
-44.4833,-23.3,"PMAP",2010
-44.3289,-23.3028,"PMAP",2010
-44.4153,-23.3114,"PMAP",2010
-43.15,-23.3167,"PMAP",2010
-43.2,-23.3167,"PMAP",2010
-43.2167,-23.3167,"PMAP",2010
-43.3833,-23.3167,"PMAP",2010
-43.4667,-23.3167,"PMAP",2010
-44.0333,-23.3167,"PMAP",2010
-44.1667,-23.3167,"PMAP",2010
-44.2167,-23.3167,"PMAP",2010
-44.2667,-23.3167,"PMAP",2010
-44.3,-23.3167,"PMAP",2010
-44.3333,-23.3167,"PMAP",2010
-44.35,-23.3167,"PMAP",2010
-44.3667,-23.3167,"PMAP",2010
-44.3833,-23.3167,"PMAP",2010
-44.4,-23.3167,"PMAP",2010
-44.45,-23.3167,"PMAP",2010
-43.3,-23.3333,"PMAP",2010
-43.3667,-23.3333,"PMAP",2010
-43.5333,-23.3333,"PMAP",2010
-44.0167,-23.3333,"PMAP",2010
-44.1,-23.3333,"PMAP",2010
-44.1667,-23.3333,"PMAP",2010
-44.2,-23.3333,"PMAP",2010
-44.2833,-23.3333,"PMAP",2010
-44.3667,-23.3333,"PMAP",2010
-44.3833,-23.3333,"PMAP",2010
-44.3917,-23.3361,"PMAP",2010
-44.4583,-23.3361,"PMAP",2010
-43.4333,-23.35,"PMAP",2010
-43.4833,-23.35,"PMAP",2010
-43.5,-23.35,"PMAP",2010
-43.8833,-23.35,"PMAP",2010
-44.0333,-23.35,"PMAP",2010
-44.15,-23.35,"PMAP",2010
-44.1833,-23.35,"PMAP",2010
-44.3167,-23.35,"PMAP",2010
-44.3333,-23.35,"PMAP",2010
-44.4,-23.35,"PMAP",2010
-43.2333,-23.3667,"PMAP",2010
-43.8667,-23.3667,"PMAP",2010
-43.8833,-23.3667,"PMAP",2010
-44.05,-23.3667,"PMAP",2010
-44.1833,-23.3667,"PMAP",2010
-44.2333,-23.3667,"PMAP",2010
-43.8833,-23.3833,"PMAP",2010
-44.2,-23.3833,"PMAP",2010
-44.2667,-23.3833,"PMAP",2010
-44.4,-23.3833,"PMAP",2010
-44.4167,-23.3833,"PMAP",2010
-44.1667,-23.4,"PMAP",2010
-44.2667,-23.4,"PMAP",2010
-44.4167,-23.4,"PMAP",2010
-44.6333,-23.4,"PMAP",2010
-44.2186,-23.4094,"PMAP",2010
-43.3833,-23.4167,"PMAP",2010
-43.45,-23.4167,"PMAP",2010
-44.1667,-23.4167,"PMAP",2010
-44.1833,-23.4167,"PMAP",2010
-44.25,-23.4167,"PMAP",2010
-44.3028,-23.4167,"PMAP",2010
-44.3333,-23.4167,"PMAP",2010
-44.1783,-23.43,"PMAP",2010
-43.4,-23.4333,"PMAP",2010
-43.8167,-23.4333,"PMAP",2010
-43.9,-23.4333,"PMAP",2010
-43.9333,-23.4333,"PMAP",2010
-44.05,-23.4333,"PMAP",2010
-44.2833,-23.4333,"PMAP",2010
-41.4,-23.45,"PMAP",2010
-42.5667,-23.45,"PMAP",2010
-43.9833,-23.45,"PMAP",2010
-44,-23.45,"PMAP",2010
-42.5361,-23.4639,"PMAP",2010
-43.4167,-23.4667,"PMAP",2010
-44.35,-23.4667,"PMAP",2010
-43.4,-23.4833,"PMAP",2010
-43.4333,-23.4833,"PMAP",2010
-43.5,-23.4833,"PMAP",2010
-43.5167,-23.4833,"PMAP",2010
-43.9,-23.4833,"PMAP",2010
-44.0167,-23.4833,"PMAP",2010
-44.2056,-23.4861,"PMAP",2010
-44.3714,-23.4894,"PMAP",2010
-43.4333,-23.5,"PMAP",2010
-43.45,-23.5,"PMAP",2010
-44.25,-23.5,"PMAP",2010
-43.1,-23.5167,"PMAP",2010
-43.45,-23.5167,"PMAP",2010
-44.13,-23.5183,"PMAP",2010
-43.1833,-23.5667,"PMAP",2010
-41.6333,-23.6,"PMAP",2010
-44.2167,-23.6167,"PMAP",2010
-43.6167,-23.6667,"PMAP",2010
-44.3667,-23.6667,"PMAP",2010
-42.55,-23.6833,"PMAP",2010
-44.1228,-23.6892,"PMAP",2010
-44.1231,-23.6892,"PMAP",2010
-42.9,-23.7,"PMAP",2010
-43,-23.7167,"PMAP",2010
-44.45,-23.7167,"PMAP",2010
-44.2,-23.8667,"PMAP",2010
-44.2167,-23.8667,"PMAP",2010
-44.2167,-23.8833,"PMAP",2010
-46.5,-24.4667,"PMAP",2010
-46.9,-24.7333,"PMAP",2010
-48.1167,-25.8167,"PMAP",2010
-48.1167,-25.8333,"PMAP",2010
-48.1833,-26.15,"PMAP",2010
-48.2,-26.35,"PMAP",2010
-48.2667,-26.4667,"PMAP",2010
-48.5333,-26.4667,"PMAP",2010
-48.2,-26.4833,"PMAP",2010
-48.55,-26.5,"PMAP",2010
-48.1833,-26.5083,"PMAP",2010
-48.55,-26.5167,"PMAP",2010
-48.3667,-26.5333,"PMAP",2010
-48.0833,-26.55,"PMAP",2010
-48.3333,-26.55,"PMAP",2010
-48.45,-26.55,"PMAP",2010
-48.55,-26.55,"PMAP",2010
-48.5667,-26.55,"PMAP",2010
-48.2917,-26.5528,"PMAP",2010
-48.4167,-26.5667,"PMAP",2010
-48.2333,-26.5833,"PMAP",2010
-48.3667,-26.5833,"PMAP",2010
-48.5667,-26.5833,"PMAP",2010
-48.3167,-26.6,"PMAP",2010
-48.35,-26.6,"PMAP",2010
-48.3833,-26.6,"PMAP",2010
-48.2667,-26.6167,"PMAP",2010
-48.275,-26.6194,"PMAP",2010
-48.3,-26.6333,"PMAP",2010
-48.3833,-26.6333,"PMAP",2010
-48.4,-26.6333,"PMAP",2010
-48.3167,-26.65,"PMAP",2010
-48.3333,-26.6667,"PMAP",2010
-48.3917,-26.6694,"PMAP",2010
-48.3333,-26.7,"PMAP",2010
-48.35,-26.7,"PMAP",2010
-48.425,-26.7028,"PMAP",2010
-48.3167,-26.7167,"PMAP",2010
-48.4333,-26.7167,"PMAP",2010
-48.4667,-26.7167,"PMAP",2010
-48.1333,-26.75,"PMAP",2010
-48.15,-26.75,"PMAP",2010
-48.3,-26.8167,"PMAP",2010
-48.5833,-26.8167,"PMAP",2010
-48.3667,-26.8333,"PMAP",2010
-47.9833,-26.8667,"PMAP",2010
-48.05,-26.8667,"PMAP",2010
-48.55,-26.9,"PMAP",2010
-48.2694,-26.9028,"PMAP",2010
-48.0833,-26.9167,"PMAP",2010
-48.2333,-26.9167,"PMAP",2010
-48.2833,-26.9167,"PMAP",2010
-48.55,-26.9167,"PMAP",2010
-48.0333,-26.9333,"PMAP",2010
-48.25,-26.9333,"PMAP",2010
-48.3167,-26.9333,"PMAP",2010
-48.3,-26.95,"PMAP",2010
-48.3167,-26.95,"PMAP",2010
-48.35,-26.95,"PMAP",2010
-48.1833,-26.9667,"PMAP",2010
-48.2,-26.9667,"PMAP",2010
-48.2333,-26.9667,"PMAP",2010
-48.3,-26.9667,"PMAP",2010
-48.3667,-26.9667,"PMAP",2010
-48.2056,-26.9694,"PMAP",2010
-48.2167,-26.9833,"PMAP",2010
-48.3333,-26.9833,"PMAP",2010
-48.15,-27,"PMAP",2010
-48.1667,-27,"PMAP",2010
-48.1833,-27,"PMAP",2010
-48.2,-27,"PMAP",2010
-48.2833,-27,"PMAP",2010
-48.3167,-27,"PMAP",2010
-48.5333,-27,"PMAP",2010
-48.1889,-27.0028,"PMAP",2010
-48.2703,-27.0028,"PMAP",2010
-48.1333,-27.0167,"PMAP",2010
-48.1833,-27.0167,"PMAP",2010
-48.2167,-27.0167,"PMAP",2010
-48.1167,-27.05,"PMAP",2010
-48.5167,-27.05,"PMAP",2010
-48.4833,-27.0667,"PMAP",2010
-48.5,-27.0667,"PMAP",2010
